1.97273, -132.503, 8.50344, 0, 0.0481895, 0.0593859, 0.259878, 45.075
2.89021, -133.018, 8.07267, 0, 0.0488692, 0.0591381, 0.260439, 45.1
3.19686, -133.191, 7.93066, 0, 0.0490959, 0.0590555, 0.260626, 45.1083
3.88082, -133.749, 7.63424, 0, 0.0496959, 0.0585717, 0.260854, 45.125
4.91189, -134.591, 7.20168, 0, 0.0505964, 0.0578457, 0.261196, 45.15
5.94254, -135.434, 6.78699, 0, 0.051491, 0.0571244, 0.261536, 45.1748
5.94882, -135.44, 6.78316, 0, 0.0514971, 0.0571182, 0.261538, 45.175
6.93129, -136.423, 6.19172, 0, 0.0524464, 0.0561486, 0.261766, 45.2
7.91697, -137.414, 5.6143, 0, 0.0533957, 0.0551789, 0.261994, 45.225
8.57316, -138.074, 5.23916, 0, 0.0540255, 0.0545355, 0.262146, 45.2416
8.92701, -138.37, 5.0511, 0, 0.0543395, 0.0542398, 0.262261, 45.25
9.98231, -139.252, 4.50213, 0, 0.0552727, 0.0533608, 0.262604, 45.275
11.0438, -140.141, 3.96852, 0, 0.0562058, 0.0524818, 0.262948, 45.3
11.4123, -140.45, 3.78776, 0, 0.0565284, 0.052178, 0.263066, 45.3086
12.3501, -141.003, 3.74067, 0, 0.0570653, 0.0515569, 0.263166, 45.325
13.8041, -141.849, 3.69589, 0, 0.0578858, 0.0506077, 0.263319, 45.35
15.285, -142.695, 3.68567, 0, 0.0587063, 0.0496585, 0.263471, 45.375
15.2894, -142.697, 3.68569, 0, 0.0587087, 0.0496557, 0.263472, 45.3751
16.9647, -143.601, 3.90417, 0, 0.0594881, 0.0485507, 0.26354, 45.4
18.6878, -144.504, 4.17375, 0, 0.0602698, 0.0474424, 0.263608, 45.425
19.8861, -145.115, 4.38759, 0, 0.0608014, 0.0466887, 0.263655, 45.442
20.4803, -145.372, 4.5359, 0, 0.0610587, 0.0462289, 0.263638, 45.45
22.3709, -146.171, 5.03665, 0, 0.0618629, 0.0447916, 0.263584, 45.475
24.3143, -146.959, 5.59605, 0, 0.0626672, 0.0433543, 0.26353, 45.5
24.9459, -147.209, 5.78735, 0, 0.0629237, 0.0428958, 0.263512, 45.508
26.1174, -147.69, 6.10696, 0, 0.0634246, 0.0418111, 0.263571, 45.525
27.8755, -148.389, 6.61797, 0, 0.06416, 0.0402185, 0.263658, 45.55
29.6559, -149.071, 7.17265, 0, 0.0648852, 0.0386479, 0.263743, 45.5747
29.6862, -149.08, 7.19057, 0, 0.0648936, 0.038635, 0.263746, 45.575
31.908, -149.741, 8.52055, 0, 0.0654969, 0.0377083, 0.263968, 45.6
34.2042, -150.375, 9.92768, 0, 0.0661001, 0.0367817, 0.26419, 45.625
36.5763, -150.98, 11.4133, 0, 0.0667034, 0.035855, 0.264412, 45.65
39.018, -151.551, 12.9735, 0, 0.0673049, 0.034931, 0.264633, 45.6749
39.0237, -151.552, 12.9773, 0, 0.067306, 0.0349291, 0.264633, 45.675
40.9358, -151.779, 14.2695, 0, 0.0676686, 0.0342772, 0.264524, 45.7
42.8718, -151.985, 15.5862, 0, 0.0680313, 0.0336253, 0.264414, 45.725
44.1868, -152.112, 16.4848, 0, 0.0682753, 0.0331868, 0.26434, 45.7418
44.6688, -152.217, 16.8219, 0, 0.068365, 0.0330545, 0.264293, 45.75
46.1598, -152.528, 17.8708, 0, 0.0686392, 0.0326505, 0.264147, 45.775
47.6785, -152.827, 18.9478, 0, 0.0689133, 0.0322464, 0.264002, 45.8
48.214, -152.927, 19.3296, 0, 0.0690088, 0.0321057, 0.263951, 45.8087
49.1677, -153.079, 20.0512, 0, 0.0691469, 0.0320929, 0.264013, 45.825
50.6489, -153.3, 21.1762, 0, 0.0693588, 0.0320733, 0.264107, 45.85
52.1491, -153.508, 22.3211, 0, 0.0695706, 0.0320538, 0.264202, 45.875
52.1501, -153.508, 22.3217, 0, 0.0695707, 0.032054, 0.264202, 45.875
53.1584, -153.857, 22.9562, 0, 0.0697118, 0.032281, 0.264027, 45.9
54.1882, -154.201, 23.6127, 0, 0.0698528, 0.032508, 0.263852, 45.925
54.904, -154.433, 24.0739, 0, 0.0699492, 0.0326631, 0.263732, 45.9421
55.1904, -154.503, 24.2534, 0, 0.0699735, 0.0327255, 0.263718, 45.95
56.1016, -154.72, 24.8279, 0, 0.0700503, 0.0329225, 0.263672, 45.975
57.0253, -154.934, 25.4151, 0, 0.0701271, 0.0331194, 0.263626, 46
57.3546, -155.008, 25.6256, 0, 0.0701542, 0.033189, 0.26361, 46.0088
57.9761, -155.126, 26.037, 0, 0.0701556, 0.0332712, 0.263571, 46.025
58.9465, -155.305, 26.6827, 0, 0.0701577, 0.0333982, 0.263512, 46.05
59.928, -155.479, 27.3398, 0, 0.0701599, 0.0335253, 0.263452, 46.075
59.9283, -155.479, 27.34, 0, 0.0701599, 0.0335253, 0.263452, 46.075
60.8372, -155.535, 27.9578, 0, 0.0701716, 0.0337182, 0.26345, 46.1
61.7495, -155.587, 28.579, 0, 0.0701834, 0.033911, 0.263447, 46.125
62.3602, -155.62, 28.9954, 0, 0.0701912, 0.0340397, 0.263446, 46.1417
62.7732, -155.705, 29.3295, 0, 0.0701339, 0.0340857, 0.263351, 46.15
64.0307, -155.956, 30.3497, 0, 0.0699614, 0.034224, 0.263066, 46.175
65.3113, -156.198, 31.3933, 0, 0.0697889, 0.0343623, 0.262781, 46.2
65.7438, -156.277, 31.7467, 0, 0.0697313, 0.0344085, 0.262686, 46.2083
66.3223, -156.241, 32.1496, 0, 0.069708, 0.0347625, 0.262805, 46.225
67.1877, -156.186, 32.7514, 0, 0.0696732, 0.0352938, 0.262984, 46.25
68.0391, -156.127, 33.3424, 0, 0.0696387, 0.0358186, 0.26316, 46.2747
68.0482, -156.129, 33.3495, 0, 0.0696367, 0.0358243, 0.263155, 46.275
68.7872, -156.279, 33.9275, 0, 0.0694695, 0.0362861, 0.262688, 46.3
69.5343, -156.425, 34.5136, 0, 0.0693023, 0.0367479, 0.262221, 46.325
70.0339, -156.521, 34.9066, 0, 0.0691915, 0.037054, 0.261911, 46.3416
70.1654, -156.517, 35.0048, 0, 0.0691757, 0.0372235, 0.261799, 46.35
70.5551, -156.503, 35.2955, 0, 0.069129, 0.0377259, 0.261468, 46.375
70.9444, -156.489, 35.5859, 0, 0.0690823, 0.0382283, 0.261136, 46.4
71.0701, -156.485, 35.6796, 0, 0.0690672, 0.0383906, 0.261029, 46.4081
71.5888, -156.564, 36.211, 0, 0.0690515, 0.038662, 0.260847, 46.425
72.3612, -156.678, 37.0022, 0, 0.0690283, 0.0390628, 0.260579, 46.45
73.1332, -156.787, 37.7927, 0, 0.0690054, 0.0394597, 0.260314, 46.4747
73.1376, -156.787, 37.7973, 0, 0.0690042, 0.0394633, 0.260311, 46.475
73.5821, -156.865, 38.2523, 0, 0.0688824, 0.0398189, 0.259984, 46.5
74.0294, -156.941, 38.7103, 0, 0.0687606, 0.0401745, 0.259656, 46.525
74.3307, -156.991, 39.0187, 0, 0.068679, 0.0404128, 0.259437, 46.5417
74.527, -157.004, 39.2253, 0, 0.0686191, 0.0405316, 0.259334, 46.55
75.1225, -157.039, 39.8524, 0, 0.0684377, 0.0408916, 0.259021, 46.575
75.7199, -157.072, 40.4813, 0, 0.0682563, 0.0412517, 0.258708, 46.6
75.9147, -157.082, 40.6864, 0, 0.0681973, 0.0413688, 0.258606, 46.6081
76.2825, -157.166, 41.0583, 0, 0.0680447, 0.0416297, 0.258191, 46.625
76.8328, -157.289, 41.6145, 0, 0.0678184, 0.0420164, 0.257575, 46.65
77.3849, -157.409, 42.1725, 0, 0.0675938, 0.0424002, 0.256964, 46.6748
77.3864, -157.409, 42.1741, 0, 0.0675924, 0.042404, 0.256956, 46.675
77.5866, -157.43, 42.3975, 0, 0.0674136, 0.0429149, 0.255977, 46.7
77.7873, -157.451, 42.6213, 0, 0.0672349, 0.0434258, 0.254997, 46.725
77.9207, -157.465, 42.77, 0, 0.0671162, 0.0437648, 0.254347, 46.7416
78.0205, -157.477, 42.8908, 0, 0.0671053, 0.0439799, 0.253928, 46.75
78.318, -157.512, 43.2507, 0, 0.0670729, 0.0446194, 0.252683, 46.775
78.6166, -157.547, 43.6117, 0, 0.0670406, 0.0452589, 0.251438, 46.8
78.714, -157.559, 43.7295, 0, 0.06703, 0.0454672, 0.251033, 46.8081
78.6274, -157.595, 43.6559, 0, 0.0671403, 0.0459415, 0.250356, 46.825
78.4985, -157.649, 43.5461, 0, 0.067304, 0.0466449, 0.249352, 46.85
78.3704, -157.703, 43.437, 0, 0.0674658, 0.0473408, 0.24836, 46.8747
78.3725, -157.704, 43.4397, 0, 0.0674681, 0.047347, 0.248348, 46.875
78.5707, -157.812, 43.6912, 0, 0.0676804, 0.0479265, 0.247236, 46.9
78.7709, -157.919, 43.9448, 0, 0.0678928, 0.048506, 0.246124, 46.925
78.9072, -157.991, 44.117, 0, 0.0680359, 0.0488966, 0.245374, 46.9419
78.8927, -157.993, 44.1099, 0, 0.0681233, 0.0490643, 0.245063, 46.95
78.8484, -157.998, 44.088, 0, 0.0683916, 0.049579, 0.244107, 46.975
78.8041, -158.004, 44.0661, 0, 0.06866, 0.0500937, 0.243152, 47
78.7892, -158.006, 44.0587, 0, 0.0687499, 0.0502663, 0.242831, 47.0084
78.6557, -158.074, 43.9018, 0, 0.0689326, 0.0505489, 0.242183, 47.025
78.4532, -158.176, 43.6642, 0, 0.0692074, 0.050974, 0.241209, 47.05
78.2509, -158.276, 43.4272, 0, 0.0694791, 0.0513944, 0.240245, 47.0747
78.2483, -158.278, 43.4244, 0, 0.0694823, 0.0513979, 0.240234, 47.075
78.016, -158.459, 43.1752, 0, 0.0697725, 0.0517134, 0.239237, 47.1
77.7795, -158.64, 42.922, 0, 0.0700626, 0.0520289, 0.238241, 47.125
77.6209, -158.759, 42.7523, 0, 0.0702546, 0.0522376, 0.237582, 47.1415
77.5828, -158.787, 42.7084, 0, 0.0703715, 0.0523032, 0.23729, 47.15
77.4695, -158.87, 42.5781, 0, 0.070717, 0.0524969, 0.236428, 47.175
77.3552, -158.953, 42.4469, 0, 0.0710625, 0.0526906, 0.235566, 47.2
77.3147, -158.982, 42.4004, 0, 0.0711844, 0.0527589, 0.235262, 47.2088
77.1774, -159.131, 42.2439, 0, 0.0714795, 0.0527754, 0.234799, 47.225
76.9612, -159.361, 41.998, 0, 0.0719354, 0.0528008, 0.234085, 47.25
76.7398, -159.59, 41.747, 0, 0.0723913, 0.0528262, 0.233371, 47.275
76.7375, -159.593, 41.7444, 0, 0.072396, 0.0528264, 0.233363, 47.2753
76.4934, -159.717, 41.4534, 0, 0.0728784, 0.0527172, 0.232521, 47.3
76.2435, -159.841, 41.1562, 0, 0.0733658, 0.0526069, 0.231671, 47.325
76.0742, -159.924, 40.9553, 0, 0.0736922, 0.052533, 0.231101, 47.3417
76.0002, -159.927, 40.8579, 0, 0.0738484, 0.0524823, 0.230856, 47.35
75.7758, -159.936, 40.5631, 0, 0.0743209, 0.0523288, 0.230115, 47.375
75.5511, -159.945, 40.268, 0, 0.0747935, 0.0521753, 0.229374, 47.4
75.4742, -159.948, 40.167, 0, 0.0749553, 0.0521228, 0.22912, 47.4086
75.3351, -160.174, 40.019, 0, 0.0751883, 0.0520174, 0.22862, 47.425
75.1174, -160.517, 39.7876, 0, 0.0755427, 0.0518572, 0.22786, 47.45
74.894, -160.857, 39.5508, 0, 0.0758935, 0.0516987, 0.227107, 47.4747
74.8919, -160.857, 39.5486, 0, 0.0758972, 0.0516974, 0.227103, 47.475
74.6913, -160.849, 39.3308, 0, 0.0762632, 0.051573, 0.226706, 47.5
74.4908, -160.841, 39.1132, 0, 0.0766291, 0.0514486, 0.226308, 47.525
74.3572, -160.836, 38.9681, 0, 0.0768732, 0.0513657, 0.226043, 47.5417
74.3232, -160.929, 38.9304, 0, 0.0769883, 0.0513534, 0.225897, 47.55
74.2191, -161.209, 38.8151, 0, 0.0773337, 0.0513165, 0.22546, 47.575
74.1117, -161.488, 38.6965, 0, 0.0776791, 0.0512796, 0.225023, 47.6
74.0763, -161.578, 38.6576, 0, 0.0777905, 0.0512677, 0.224882, 47.6081
73.9539, -161.672, 38.5421, 0, 0.0780237, 0.0513256, 0.224659, 47.625
73.771, -161.811, 38.3695, 0, 0.0783679, 0.051411, 0.22433, 47.65
73.5873, -161.948, 38.1958, 0, 0.0787088, 0.0514956, 0.224004, 47.6748
73.5847, -161.95, 38.1935, 0, 0.078712, 0.0514972, 0.224003, 47.675
73.3186, -162.128, 37.9463, 0, 0.0790457, 0.0516612, 0.223874, 47.7
73.0473, -162.305, 37.694, 0, 0.0793793, 0.0518253, 0.223745, 47.725
72.8667, -162.421, 37.5258, 0, 0.079598, 0.0519328, 0.223661, 47.7414
72.891, -162.513, 37.5737, 0, 0.079677, 0.0519916, 0.223624, 47.75
72.9637, -162.78, 37.7148, 0, 0.079906, 0.0521625, 0.223518, 47.775
73.0397, -163.047, 37.8593, 0, 0.080135, 0.0523333, 0.223411, 47.8
73.0656, -163.135, 37.9076, 0, 0.0802105, 0.0523896, 0.223376, 47.8082
72.9072, -163.365, 37.7841, 0, 0.0803008, 0.0525053, 0.223329, 47.825
72.6637, -163.709, 37.5926, 0, 0.0804355, 0.0526779, 0.223259, 47.85
72.4127, -164.051, 37.3931, 0, 0.0805693, 0.0528493, 0.22319, 47.8748
72.4084, -164.054, 37.3889, 0, 0.0805691, 0.05285, 0.223189, 47.875
71.7774, -164.501, 36.7651, 0, 0.0805403, 0.0529604, 0.223048, 47.9
71.1095, -164.946, 36.1044, 0, 0.0805115, 0.0530707, 0.222907, 47.925
70.648, -165.238, 35.6477, 0, 0.0804925, 0.0531433, 0.222815, 47.9415
70.5234, -165.417, 35.5263, 0, 0.0804418, 0.0531357, 0.222678, 47.95
70.1407, -165.94, 35.1529, 0, 0.0802931, 0.0531134, 0.22228, 47.975
69.7289, -166.462, 34.7505, 0, 0.0801445, 0.0530911, 0.221881, 48
69.5862, -166.635, 34.6108, 0, 0.0800954, 0.0530837, 0.221749, 48.0082
69.0837, -166.855, 34.1043, 0, 0.079955, 0.0530801, 0.221475, 48.025
68.3019, -167.181, 33.3165, 0, 0.0797454, 0.0530746, 0.221066, 48.05
67.4795, -167.504, 32.488, 0, 0.0795358, 0.0530691, 0.220657, 48.075
67.4771, -167.505, 32.4856, 0, 0.0795352, 0.0530691, 0.220656, 48.0751
67.2464, -167.59, 32.206, 0, 0.0793999, 0.0530844, 0.220259, 48.1
67.0115, -167.676, 31.922, 0, 0.0792642, 0.0530997, 0.219861, 48.125
66.8525, -167.732, 31.7303, 0, 0.0791735, 0.05311, 0.219595, 48.1417
66.8472, -167.744, 31.7121, 0, 0.0791958, 0.0531239, 0.219514, 48.15
66.8308, -167.779, 31.6571, 0, 0.0792629, 0.0531658, 0.219269, 48.175
66.8143, -167.815, 31.6019, 0, 0.07933, 0.0532078, 0.219025, 48.2
66.8088, -167.826, 31.5836, 0, 0.0793523, 0.0532216, 0.218944, 48.2083
66.6897, -167.895, 31.4766, 0, 0.0795041, 0.0532783, 0.218854, 48.225
66.5092, -167.998, 31.3142, 0, 0.0797312, 0.0533631, 0.21872, 48.25
66.3263, -168.1, 31.1494, 0, 0.0799576, 0.0534477, 0.218586, 48.2749
66.3256, -168.1, 31.1486, 0, 0.0799584, 0.0534483, 0.218586, 48.275
66.0564, -168.207, 30.8595, 0, 0.0802454, 0.0537004, 0.218726, 48.3
65.7822, -168.313, 30.5654, 0, 0.0805324, 0.0539525, 0.218866, 48.325
65.5972, -168.383, 30.3672, 0, 0.0807231, 0.0541199, 0.218959, 48.3416
65.2826, -168.427, 30.0614, 0, 0.0807902, 0.0542509, 0.21902, 48.35
64.3321, -168.555, 29.1371, 0, 0.08099, 0.0546409, 0.219201, 48.375
63.3607, -168.68, 28.1919, 0, 0.0811898, 0.0550309, 0.219382, 48.4
63.0292, -168.722, 27.8692, 0, 0.0812571, 0.0551621, 0.219443, 48.4084
63.1273, -168.905, 28.0465, 0, 0.0812649, 0.0554301, 0.219699, 48.425
63.2841, -169.182, 28.3224, 0, 0.0812766, 0.055834, 0.220084, 48.45
63.4508, -169.456, 28.6073, 0, 0.0812883, 0.0562346, 0.220466, 48.4748
63.4516, -169.457, 28.6084, 0, 0.081288, 0.0562383, 0.220468, 48.475
63.5622, -169.559, 28.7404, 0, 0.0812489, 0.0567079, 0.220732, 48.5
63.6751, -169.661, 28.8749, 0, 0.0812098, 0.0571774, 0.220996, 48.525
63.7507, -169.728, 28.9648, 0, 0.081184, 0.0574866, 0.22117, 48.5415
63.7764, -169.648, 28.9513, 0, 0.0811941, 0.0576225, 0.221202, 48.55
63.8511, -169.415, 28.9113, 0, 0.0812238, 0.0580202, 0.221295, 48.575
63.925, -169.183, 28.8705, 0, 0.0812535, 0.058418, 0.221388, 48.6
63.9496, -169.105, 28.8567, 0, 0.0812634, 0.0585512, 0.221419, 48.6084
63.8228, -168.653, 28.591, 0, 0.0813482, 0.0586875, 0.221231, 48.625
63.66, -167.973, 28.2193, 0, 0.0814756, 0.0588925, 0.220948, 48.65
63.5269, -167.298, 27.8787, 0, 0.081602, 0.0590957, 0.220667, 48.6748
63.5303, -167.288, 27.8807, 0, 0.081603, 0.059097, 0.220665, 48.675
63.916, -166.066, 28.0994, 0, 0.0817263, 0.0592499, 0.220454, 48.7
64.2533, -164.843, 28.2694, 0, 0.0818495, 0.0594029, 0.220243, 48.725
64.4566, -164.029, 28.361, 0, 0.0819316, 0.0595047, 0.220103, 48.7416
64.6354, -163.581, 28.5355, 0, 0.0819302, 0.0595215, 0.220154, 48.75
65.1174, -162.241, 29.0048, 0, 0.0819262, 0.0595719, 0.220306, 48.775
65.5331, -160.899, 29.4077, 0, 0.0819221, 0.0596222, 0.220459, 48.8
65.6607, -160.447, 29.531, 0, 0.0819207, 0.0596391, 0.22051, 48.8084
66.3245, -159.844, 30.188, 0, 0.0818421, 0.0596358, 0.22102, 48.825
67.2547, -158.93, 31.1079, 0, 0.0817236, 0.0596307, 0.221787, 48.85
68.0983, -158.023, 31.9413, 0, 0.0816065, 0.0596258, 0.222545, 48.8747
68.1051, -158.013, 31.9482, 0, 0.081604, 0.0596251, 0.222558, 48.875
68.6268, -157.252, 32.4729, 0, 0.0814054, 0.0595764, 0.223549, 48.9
69.115, -156.49, 32.9642, 0, 0.0812068, 0.0595277, 0.22454, 48.925
69.4236, -155.98, 33.2749, 0, 0.0810742, 0.0594952, 0.225201, 48.9417
69.5638, -155.777, 33.4215, 0, 0.0810162, 0.0594614, 0.225505, 48.95
69.9711, -155.166, 33.8482, 0, 0.0808418, 0.05936, 0.226417, 48.975
70.3586, -154.555, 34.2552, 0, 0.0806675, 0.0592585, 0.227329, 49
70.4832, -154.351, 34.3863, 0, 0.0806095, 0.0592247, 0.227633, 49.0083
70.6814, -154.065, 34.5989, 0, 0.0805607, 0.0591097, 0.228141, 49.025
70.9699, -153.636, 34.9092, 0, 0.0804877, 0.0589374, 0.228903, 49.05
71.2491, -153.207, 35.2101, 0, 0.0804146, 0.058765, 0.229666, 49.075
71.2498, -153.206, 35.2109, 0, 0.0804144, 0.0587645, 0.229668, 49.0751
71.4065, -152.733, 35.3748, 0, 0.0804638, 0.058574, 0.230019, 49.1
71.5582, -152.258, 35.5339, 0, 0.0805133, 0.0583828, 0.230371, 49.125
71.6546, -151.947, 35.6351, 0, 0.0805456, 0.0582579, 0.230601, 49.1413
71.7636, -151.725, 35.7604, 0, 0.0806344, 0.0581836, 0.230674, 49.15
72.0686, -151.083, 36.1126, 0, 0.0808911, 0.0579689, 0.230884, 49.175
72.3595, -150.44, 36.4509, 0, 0.0811477, 0.0577542, 0.231093, 49.2
72.453, -150.227, 36.5601, 0, 0.0812327, 0.0576831, 0.231163, 49.2083
72.4767, -149.738, 36.614, 0, 0.0814692, 0.0575319, 0.231093, 49.225
72.51, -149.006, 36.6926, 0, 0.081823, 0.0573059, 0.230987, 49.25
72.5402, -148.284, 36.7677, 0, 0.0821721, 0.0570828, 0.230883, 49.2747
72.539, -148.274, 36.7665, 0, 0.082177, 0.0570798, 0.230881, 49.275
72.4481, -147.565, 36.6818, 0, 0.0825506, 0.0568525, 0.230657, 49.3
72.3608, -146.855, 36.6008, 0, 0.0829241, 0.0566252, 0.230434, 49.325
72.3051, -146.388, 36.5493, 0, 0.0831704, 0.0564754, 0.230287, 49.3415
72.3116, -146.18, 36.5679, 0, 0.0832658, 0.0564302, 0.230251, 49.35
72.3296, -145.57, 36.6216, 0, 0.0835457, 0.0562975, 0.230147, 49.375
72.3463, -144.959, 36.6742, 0, 0.0838256, 0.0561649, 0.230043, 49.4
72.3516, -144.757, 36.6913, 0, 0.0839183, 0.056121, 0.230009, 49.4083
72.4589, -144.5, 36.8551, 0, 0.0840762, 0.0561506, 0.230008, 49.425
72.6159, -144.116, 37.0965, 0, 0.0843122, 0.0561949, 0.230008, 49.45
72.7687, -143.731, 37.334, 0, 0.0845483, 0.0562392, 0.230007, 49.475
72.7689, -143.731, 37.3344, 0, 0.0845486, 0.0562393, 0.230007, 49.475
72.9003, -143.485, 37.588, 0, 0.0847066, 0.0564997, 0.230005, 49.5
73.0293, -143.238, 37.8396, 0, 0.0848648, 0.0567605, 0.230003, 49.525
73.1128, -143.075, 38.0038, 0, 0.0849689, 0.0569321, 0.230001, 49.5414
73.1156, -142.971, 38.0599, 0, 0.0850121, 0.0570738, 0.230015, 49.55
73.1227, -142.668, 38.2231, 0, 0.0851382, 0.057488, 0.230056, 49.575
73.1284, -142.365, 38.3852, 0, 0.0852644, 0.0579022, 0.230097, 49.6
73.13, -142.264, 38.4391, 0, 0.0853066, 0.0580407, 0.230111, 49.6084
73.1397, -142.08, 38.5103, 0, 0.0853551, 0.0582983, 0.230157, 49.625
73.1535, -141.804, 38.6167, 0, 0.0854279, 0.0586853, 0.230226, 49.65
73.1662, -141.53, 38.7213, 0, 0.0855, 0.0590686, 0.230295, 49.6748
73.166, -141.527, 38.7218, 0, 0.0855009, 0.0590718, 0.230295, 49.675
73.1429, -141.208, 38.7749, 0, 0.0855933, 0.0593936, 0.230361, 49.7
73.1195, -140.889, 38.8279, 0, 0.0856857, 0.0597154, 0.230427, 49.725
73.1041, -140.681, 38.8624, 0, 0.085746, 0.0599253, 0.23047, 49.7413
73.1641, -140.564, 38.9314, 0, 0.0858464, 0.0600165, 0.230492, 49.75
73.3346, -140.228, 39.1279, 0, 0.0861352, 0.0602785, 0.230557, 49.775
73.5021, -139.892, 39.3215, 0, 0.0864239, 0.0605405, 0.230623, 49.8
73.557, -139.78, 39.3851, 0, 0.0865197, 0.0606274, 0.230644, 49.8083
73.6526, -139.586, 39.4959, 0, 0.0868493, 0.0607748, 0.230541, 49.825
73.7938, -139.294, 39.6599, 0, 0.0873425, 0.0609953, 0.230387, 49.85
73.9314, -139.006, 39.82, 0, 0.0878302, 0.0612134, 0.230235, 49.8747
73.9326, -139.003, 39.8215, 0, 0.0878373, 0.0612164, 0.230232, 49.875
74.042, -138.733, 39.9549, 0, 0.0884636, 0.0614894, 0.229939, 49.9
74.1498, -138.462, 40.0868, 0, 0.0890899, 0.0617624, 0.229646, 49.925
74.2199, -138.284, 40.1728, 0, 0.0895018, 0.061942, 0.229453, 49.9414
74.2885, -138.188, 40.2643, 0, 0.0897516, 0.0620911, 0.229354, 49.95
74.4868, -137.905, 40.5298, 0, 0.0904817, 0.0625268, 0.229066, 49.975
74.682, -137.622, 40.7924, 0, 0.0912118, 0.0629625, 0.228777, 50
74.7456, -137.529, 40.8781, 0, 0.0914518, 0.0631057, 0.228683, 50.0082
74.8537, -137.345, 41.0573, 0, 0.0919621, 0.0635399, 0.228469, 50.025
75.0124, -137.071, 41.3222, 0, 0.0927222, 0.0641868, 0.22815, 50.05
